0,0
00:45:48,0.589967514 Image_Scale: 1 Haar_Scale: 2
00:45:48,0.144779769 Image_Scale: 2 Haar_Scale: 2
00:45:48,0.0526025629999 Image_Scale: 3 Haar_Scale: 2
00:45:48,0.591184226 Image_Scale: 1 Haar_Scale: 2
00:45:49,0.147384154 Image_Scale: 2 Haar_Scale: 2
00:45:49,0.0514098450001 Image_Scale: 3 Haar_Scale: 2
00:45:49,0.591686107 Image_Scale: 1 Haar_Scale: 2
00:45:49,0.145307645 Image_Scale: 2 Haar_Scale: 2
00:45:50,0.0527565270002 Image_Scale: 3 Haar_Scale: 2
00:45:50,0.688297265 Image_Scale: 1 Haar_Scale: 2
00:45:50,0.14579153 Image_Scale: 2 Haar_Scale: 2
00:45:50,0.0507300060001 Image_Scale: 3 Haar_Scale: 2
00:45:51,0.633463229 Image_Scale: 1 Haar_Scale: 2
00:45:51,0.143455083 Image_Scale: 2 Haar_Scale: 2
00:45:51,0.0505820410001 Image_Scale: 3 Haar_Scale: 2
00:45:52,0.595698158 Image_Scale: 1 Haar_Scale: 2
00:45:52,0.145807527 Image_Scale: 2 Haar_Scale: 2
00:45:52,0.0521836619998 Image_Scale: 3 Haar_Scale: 2
00:45:53,0.59471939 Image_Scale: 1 Haar_Scale: 2
00:45:53,0.146273416 Image_Scale: 2 Haar_Scale: 2
00:45:53,0.052731533 Image_Scale: 3 Haar_Scale: 2
00:45:54,0.830481648 Image_Scale: 1 Haar_Scale: 2
00:45:54,0.199820756 Image_Scale: 2 Haar_Scale: 2
00:45:54,0.048525527 Image_Scale: 3 Haar_Scale: 2
00:45:55,0.654705207 Image_Scale: 1 Haar_Scale: 2
00:45:55,0.147162206 Image_Scale: 2 Haar_Scale: 2
00:45:55,0.050355094 Image_Scale: 3 Haar_Scale: 2
00:45:56,0.626882785 Image_Scale: 1 Haar_Scale: 2
00:45:56,0.148402913 Image_Scale: 2 Haar_Scale: 2
00:45:56,0.050868973 Image_Scale: 3 Haar_Scale: 2
00:45:57,0.592065017 Image_Scale: 1 Haar_Scale: 2
00:45:57,0.145461608 Image_Scale: 2 Haar_Scale: 2
00:45:57,0.050944955 Image_Scale: 3 Haar_Scale: 2
00:45:58,0.59598809 Image_Scale: 1 Haar_Scale: 2
00:45:58,0.144951729 Image_Scale: 2 Haar_Scale: 2
00:45:58,0.049603272 Image_Scale: 3 Haar_Scale: 2
00:45:59,0.59234895 Image_Scale: 1 Haar_Scale: 2
00:45:59,0.14164751 Image_Scale: 2 Haar_Scale: 2
00:45:59,0.0508069870002 Image_Scale: 3 Haar_Scale: 2
00:45:59,0.594116533 Image_Scale: 1 Haar_Scale: 2
00:46:00,0.147456136 Image_Scale: 2 Haar_Scale: 2
00:46:00,0.052789519 Image_Scale: 3 Haar_Scale: 2
00:46:00,0.679854261 Image_Scale: 1 Haar_Scale: 2
00:46:01,0.146486366 Image_Scale: 2 Haar_Scale: 2
00:46:01,0.0666382450001 Image_Scale: 3 Haar_Scale: 2
00:46:01,0.592459924 Image_Scale: 1 Haar_Scale: 2
00:46:01,0.147655089 Image_Scale: 2 Haar_Scale: 2
00:46:02,0.0525405780002 Image_Scale: 3 Haar_Scale: 2
00:46:02,0.592823838 Image_Scale: 1 Haar_Scale: 2
00:46:02,0.145220665 Image_Scale: 2 Haar_Scale: 2
00:46:02,0.049883206 Image_Scale: 3 Haar_Scale: 2
00:46:03,0.593587657 Image_Scale: 1 Haar_Scale: 2
00:46:03,0.145097694 Image_Scale: 2 Haar_Scale: 2
00:46:03,0.0509429560002 Image_Scale: 3 Haar_Scale: 2
00:46:04,0.596168048 Image_Scale: 1 Haar_Scale: 2
00:46:04,0.145516596 Image_Scale: 2 Haar_Scale: 2
00:46:04,0.050731006 Image_Scale: 3 Haar_Scale: 2
00:46:05,0.594280493 Image_Scale: 1 Haar_Scale: 2
00:46:05,0.196226606 Image_Scale: 2 Haar_Scale: 2
00:46:05,0.066747219 Image_Scale: 3 Haar_Scale: 2
00:46:06,0.623592563 Image_Scale: 1 Haar_Scale: 2
00:46:06,0.144465844 Image_Scale: 2 Haar_Scale: 2
00:46:06,0.0495862759999 Image_Scale: 3 Haar_Scale: 2
00:46:07,0.592819839 Image_Scale: 1 Haar_Scale: 2
00:46:07,0.142975196 Image_Scale: 2 Haar_Scale: 2
00:46:07,0.049955189 Image_Scale: 3 Haar_Scale: 2
00:46:07,0.593483683 Image_Scale: 1 Haar_Scale: 2
00:46:08,0.147035236 Image_Scale: 2 Haar_Scale: 2
00:46:08,0.04978323 Image_Scale: 3 Haar_Scale: 2
00:46:08,0.594066544 Image_Scale: 1 Haar_Scale: 2
00:46:09,0.147645092 Image_Scale: 2 Haar_Scale: 2
00:46:09,0.0526105620002 Image_Scale: 3 Haar_Scale: 2
00:46:09,0.589616596 Image_Scale: 1 Haar_Scale: 2
00:46:09,0.143344109 Image_Scale: 2 Haar_Scale: 2
00:46:09,0.0525555740001 Image_Scale: 3 Haar_Scale: 2
00:46:10,0.681318915 Image_Scale: 1 Haar_Scale: 2
00:46:10,0.146144447 Image_Scale: 2 Haar_Scale: 2
00:46:10,0.050569044 Image_Scale: 3 Haar_Scale: 2
00:46:11,0.62068825 Image_Scale: 1 Haar_Scale: 2
00:46:11,0.14879382 Image_Scale: 2 Haar_Scale: 2
00:46:11,0.0518317460001 Image_Scale: 3 Haar_Scale: 2
00:46:12,0.596844888 Image_Scale: 1 Haar_Scale: 2
00:46:12,0.144584816 Image_Scale: 2 Haar_Scale: 2
00:46:12,0.0499042010001 Image_Scale: 3 Haar_Scale: 2
00:46:13,0.591737095 Image_Scale: 1 Haar_Scale: 2
00:46:13,0.145607573 Image_Scale: 2 Haar_Scale: 2
00:46:13,0.0518787350002 Image_Scale: 3 Haar_Scale: 2
00:46:14,0.587320139 Image_Scale: 1 Haar_Scale: 2
00:46:14,0.147574109 Image_Scale: 2 Haar_Scale: 2
00:46:14,0.0493123410001 Image_Scale: 3 Haar_Scale: 2
00:46:15,0.587476103 Image_Scale: 1 Haar_Scale: 2
00:46:15,0.147987011 Image_Scale: 2 Haar_Scale: 2
00:46:15,0.052815513 Image_Scale: 3 Haar_Scale: 2
00:46:16,0.677317861 Image_Scale: 1 Haar_Scale: 2
00:46:16,0.164239169 Image_Scale: 2 Haar_Scale: 2
00:46:16,0.049975184 Image_Scale: 3 Haar_Scale: 2
00:46:17,0.594165521 Image_Scale: 1 Haar_Scale: 2
00:46:17,0.14866785 Image_Scale: 2 Haar_Scale: 2
00:46:17,0.0501301480001 Image_Scale: 3 Haar_Scale: 2
00:46:18,0.592822838 Image_Scale: 1 Haar_Scale: 2
00:46:18,0.149044761 Image_Scale: 2 Haar_Scale: 2
00:46:18,0.050810987 Image_Scale: 3 Haar_Scale: 2
00:46:18,0.58922169 Image_Scale: 1 Haar_Scale: 2
00:46:19,0.145847517 Image_Scale: 2 Haar_Scale: 2
00:46:19,0.0508379810001 Image_Scale: 3 Haar_Scale: 2
00:46:19,0.588215928 Image_Scale: 1 Haar_Scale: 2
00:46:19,0.141274598 Image_Scale: 2 Haar_Scale: 2
00:46:19,0.050749001 Image_Scale: 3 Haar_Scale: 2
00:46:20,0.682339673 Image_Scale: 1 Haar_Scale: 2
00:46:20,0.148103983 Image_Scale: 2 Haar_Scale: 2
00:46:20,0.050443074 Image_Scale: 3 Haar_Scale: 2
00:46:21,0.604443091 Image_Scale: 1 Haar_Scale: 2
00:46:21,0.145078699 Image_Scale: 2 Haar_Scale: 2
00:46:21,0.0510179369999 Image_Scale: 3 Haar_Scale: 2
00:46:22,0.680937005 Image_Scale: 1 Haar_Scale: 2
00:46:22,0.14685128 Image_Scale: 2 Haar_Scale: 2
00:46:22,0.0506700200001 Image_Scale: 3 Haar_Scale: 2
00:46:23,0.596273023 Image_Scale: 1 Haar_Scale: 2
00:46:23,0.148238952 Image_Scale: 2 Haar_Scale: 2
00:46:23,0.0520217010001 Image_Scale: 3 Haar_Scale: 2
00:46:24,0.589406646 Image_Scale: 1 Haar_Scale: 2
00:46:24,0.144138921 Image_Scale: 2 Haar_Scale: 2
00:46:24,0.0513478600001 Image_Scale: 3 Haar_Scale: 2
00:46:25,0.593508676 Image_Scale: 1 Haar_Scale: 2
00:46:25,0.145588579 Image_Scale: 2 Haar_Scale: 2
00:46:25,0.0802680220002 Image_Scale: 3 Haar_Scale: 2
00:46:26,0.611543413 Image_Scale: 1 Haar_Scale: 2
00:46:26,0.164369138 Image_Scale: 2 Haar_Scale: 2
00:46:26,0.0510559290001 Image_Scale: 3 Haar_Scale: 2
00:46:27,0.676708005 Image_Scale: 1 Haar_Scale: 2
00:46:27,0.151014295 Image_Scale: 2 Haar_Scale: 2
00:46:27,0.050053166 Image_Scale: 3 Haar_Scale: 2
00:46:28,0.590685344 Image_Scale: 1 Haar_Scale: 2
00:46:28,0.143511069 Image_Scale: 2 Haar_Scale: 2
00:46:28,0.049793228 Image_Scale: 3 Haar_Scale: 2
00:46:29,0.591783084 Image_Scale: 1 Haar_Scale: 2
00:46:29,0.147282178 Image_Scale: 2 Haar_Scale: 2
00:46:29,0.0517497650001 Image_Scale: 3 Haar_Scale: 2
00:46:29,0.593177754 Image_Scale: 1 Haar_Scale: 2
00:46:30,0.145499599 Image_Scale: 2 Haar_Scale: 2
00:46:30,0.0516018000001 Image_Scale: 3 Haar_Scale: 2
00:46:30,0.673189837 Image_Scale: 1 Haar_Scale: 2
00:46:30,0.144851753 Image_Scale: 2 Haar_Scale: 2
00:46:31,0.051704776 Image_Scale: 3 Haar_Scale: 2
00:46:31,0.605962731 Image_Scale: 1 Haar_Scale: 2
00:46:32,0.148845809 Image_Scale: 2 Haar_Scale: 2
00:46:32,0.049937193 Image_Scale: 3 Haar_Scale: 2
00:46:32,0.587754037 Image_Scale: 1 Haar_Scale: 2
00:46:33,0.142067411 Image_Scale: 2 Haar_Scale: 2
00:46:33,0.0519847099999 Image_Scale: 3 Haar_Scale: 2
00:46:33,0.593879588 Image_Scale: 1 Haar_Scale: 2
00:46:34,0.14258229 Image_Scale: 2 Haar_Scale: 2
00:46:34,0.049811223 Image_Scale: 3 Haar_Scale: 2
00:46:34,0.59361965 Image_Scale: 1 Haar_Scale: 2
00:46:34,0.146239425 Image_Scale: 2 Haar_Scale: 2
00:46:34,0.051490826 Image_Scale: 3 Haar_Scale: 2
00:46:35,0.679218412 Image_Scale: 1 Haar_Scale: 2
00:46:35,0.143363105 Image_Scale: 2 Haar_Scale: 2
00:46:35,0.0504860640001 Image_Scale: 3 Haar_Scale: 2
00:46:36,0.600123113 Image_Scale: 1 Haar_Scale: 2
00:46:36,0.144599812 Image_Scale: 2 Haar_Scale: 2
00:46:36,0.049773232 Image_Scale: 3 Haar_Scale: 2
00:46:37,0.593616651 Image_Scale: 1 Haar_Scale: 2
00:46:37,0.144750777 Image_Scale: 2 Haar_Scale: 2
00:46:37,0.0509499530001 Image_Scale: 3 Haar_Scale: 2
00:46:38,0.593322721 Image_Scale: 1 Haar_Scale: 2
00:46:38,0.146361396 Image_Scale: 2 Haar_Scale: 2
00:46:38,0.0510399320001 Image_Scale: 3 Haar_Scale: 2
00:46:39,0.597376761 Image_Scale: 1 Haar_Scale: 2
00:46:39,0.147730072 Image_Scale: 2 Haar_Scale: 2
00:46:39,0.050419079 Image_Scale: 3 Haar_Scale: 2
00:46:40,0.594045549 Image_Scale: 1 Haar_Scale: 2
00:46:40,0.149180729 Image_Scale: 2 Haar_Scale: 2
00:46:40,0.0513658560001 Image_Scale: 3 Haar_Scale: 2
00:46:40,0.676233118 Image_Scale: 1 Haar_Scale: 2
00:46:41,0.144202906 Image_Scale: 2 Haar_Scale: 2
00:46:41,0.063311032 Image_Scale: 3 Haar_Scale: 2
00:46:41,0.59010848 Image_Scale: 1 Haar_Scale: 2
00:46:42,0.147079226 Image_Scale: 2 Haar_Scale: 2
00:46:42,0.0519477180001 Image_Scale: 3 Haar_Scale: 2
00:46:42,0.595072306 Image_Scale: 1 Haar_Scale: 2
00:46:42,0.145527593 Image_Scale: 2 Haar_Scale: 2
00:46:42,0.050721008 Image_Scale: 3 Haar_Scale: 2
00:46:43,0.59040341 Image_Scale: 1 Haar_Scale: 2
00:46:44,0.147004243 Image_Scale: 2 Haar_Scale: 2
00:46:44,0.0519977060001 Image_Scale: 3 Haar_Scale: 2
00:46:44,0.596110061 Image_Scale: 1 Haar_Scale: 2
00:46:44,0.147150209 Image_Scale: 2 Haar_Scale: 2
00:46:45,0.050701012 Image_Scale: 3 Haar_Scale: 2
00:46:45,0.68041013 Image_Scale: 1 Haar_Scale: 2
00:46:45,0.145721547 Image_Scale: 2 Haar_Scale: 2
00:46:46,0.05261756 Image_Scale: 3 Haar_Scale: 2
00:46:46,0.610086757 Image_Scale: 1 Haar_Scale: 2
00:46:46,0.146667324 Image_Scale: 2 Haar_Scale: 2
00:46:46,0.051428841 Image_Scale: 3 Haar_Scale: 2
00:46:47,0.593092774 Image_Scale: 1 Haar_Scale: 2
00:46:47,0.147826049 Image_Scale: 2 Haar_Scale: 2
00:46:47,0.051480828 Image_Scale: 3 Haar_Scale: 2
00:46:48,0.596682926 Image_Scale: 1 Haar_Scale: 2
00:46:48,0.145941495 Image_Scale: 2 Haar_Scale: 2
00:46:48,0.0509959430001 Image_Scale: 3 Haar_Scale: 2
00:46:49,0.586180409 Image_Scale: 1 Haar_Scale: 2
00:46:49,0.147179202 Image_Scale: 2 Haar_Scale: 2
00:46:49,0.0506380280001 Image_Scale: 3 Haar_Scale: 2
00:46:50,0.588845779 Image_Scale: 1 Haar_Scale: 2
00:46:50,0.144793766 Image_Scale: 2 Haar_Scale: 2
00:46:50,0.0503660919999 Image_Scale: 3 Haar_Scale: 2
00:46:51,0.627250698 Image_Scale: 1 Haar_Scale: 2
00:46:51,0.16047006 Image_Scale: 2 Haar_Scale: 2
00:46:51,0.0522676429998 Image_Scale: 3 Haar_Scale: 2
00:46:51,0.587587076 Image_Scale: 1 Haar_Scale: 2
00:46:52,0.146626333 Image_Scale: 2 Haar_Scale: 2
00:46:52,0.051526818 Image_Scale: 3 Haar_Scale: 2
00:46:52,0.589341661 Image_Scale: 1 Haar_Scale: 2
00:46:53,0.145732544 Image_Scale: 2 Haar_Scale: 2
00:46:53,0.0512938720001 Image_Scale: 3 Haar_Scale: 2
00:46:53,0.59192905 Image_Scale: 1 Haar_Scale: 2
00:46:53,0.142434324 Image_Scale: 2 Haar_Scale: 2
00:46:53,0.050353095 Image_Scale: 3 Haar_Scale: 2
00:46:54,0.588640827 Image_Scale: 1 Haar_Scale: 2
00:46:54,0.146066465 Image_Scale: 2 Haar_Scale: 2
00:46:54,0.0518557400001 Image_Scale: 3 Haar_Scale: 2
00:46:55,0.682984521 Image_Scale: 1 Haar_Scale: 2
00:46:55,0.147549115 Image_Scale: 2 Haar_Scale: 2
00:46:55,0.0493323370001 Image_Scale: 3 Haar_Scale: 2
00:46:56,0.607579349 Image_Scale: 1 Haar_Scale: 2
00:46:56,0.147309172 Image_Scale: 2 Haar_Scale: 2
00:46:56,0.050733005 Image_Scale: 3 Haar_Scale: 2
00:46:57,0.595209274 Image_Scale: 1 Haar_Scale: 2
00:46:57,0.148430906 Image_Scale: 2 Haar_Scale: 2
00:46:57,0.0520306989999 Image_Scale: 3 Haar_Scale: 2
00:46:58,0.588762798 Image_Scale: 1 Haar_Scale: 2
00:46:58,0.147644093 Image_Scale: 2 Haar_Scale: 2
00:46:58,0.052527581 Image_Scale: 3 Haar_Scale: 2
00:46:59,0.585204639 Image_Scale: 1 Haar_Scale: 2
00:46:59,0.147026238 Image_Scale: 2 Haar_Scale: 2
00:46:59,0.051072925 Image_Scale: 3 Haar_Scale: 2
00:46:59,0.589857539 Image_Scale: 1 Haar_Scale: 2
00:47:00,0.143865986 Image_Scale: 2 Haar_Scale: 2
00:47:00,0.0492283609999 Image_Scale: 3 Haar_Scale: 2
00:47:00,0.680977995 Image_Scale: 1 Haar_Scale: 2
00:47:01,0.149336692 Image_Scale: 2 Haar_Scale: 2
00:47:01,0.053857267 Image_Scale: 3 Haar_Scale: 2
00:47:01,0.629277219 Image_Scale: 1 Haar_Scale: 2
00:47:01,0.145870511 Image_Scale: 2 Haar_Scale: 2
00:47:02,0.049563281 Image_Scale: 3 Haar_Scale: 2
00:47:02,0.592719863 Image_Scale: 1 Haar_Scale: 2
00:47:02,0.14333711 Image_Scale: 2 Haar_Scale: 2
00:47:02,0.0509339580001 Image_Scale: 3 Haar_Scale: 2
00:47:03,0.593565662 Image_Scale: 1 Haar_Scale: 2
00:47:03,0.147292176 Image_Scale: 2 Haar_Scale: 2
00:47:03,0.0497822299999 Image_Scale: 3 Haar_Scale: 2
00:47:04,0.597797662 Image_Scale: 1 Haar_Scale: 2
00:47:04,0.14757011 Image_Scale: 2 Haar_Scale: 2
00:47:04,0.0528145129999 Image_Scale: 3 Haar_Scale: 2
00:47:05,0.593743621 Image_Scale: 1 Haar_Scale: 2
00:47:05,0.213067624 Image_Scale: 2 Haar_Scale: 2
00:47:05,0.0520167019999 Image_Scale: 3 Haar_Scale: 2
00:47:06,0.593225743 Image_Scale: 1 Haar_Scale: 2
00:47:06,0.144425854 Image_Scale: 2 Haar_Scale: 2
00:47:06,0.050685017 Image_Scale: 3 Haar_Scale: 2
00:47:07,0.593183753 Image_Scale: 1 Haar_Scale: 2
00:47:07,0.149055759 Image_Scale: 2 Haar_Scale: 2
00:47:07,0.0521836619998 Image_Scale: 3 Haar_Scale: 2
00:47:08,0.586758273 Image_Scale: 1 Haar_Scale: 2
00:47:08,0.146745305 Image_Scale: 2 Haar_Scale: 2
00:47:08,0.0507699959999 Image_Scale: 3 Haar_Scale: 2
00:47:08,0.590221453 Image_Scale: 1 Haar_Scale: 2
00:47:09,0.147772062 Image_Scale: 2 Haar_Scale: 2
00:47:09,0.0519157249998 Image_Scale: 3 Haar_Scale: 2
00:47:09,0.592087012 Image_Scale: 1 Haar_Scale: 2
00:47:09,0.146865277 Image_Scale: 2 Haar_Scale: 2
00:47:09,0.0505380509999 Image_Scale: 3 Haar_Scale: 2
00:47:10,0.684941059 Image_Scale: 1 Haar_Scale: 2
00:47:10,0.146165442 Image_Scale: 2 Haar_Scale: 2
00:47:10,0.050753001 Image_Scale: 3 Haar_Scale: 2
00:47:11,0.615158557 Image_Scale: 1 Haar_Scale: 2
00:47:11,0.1454966 Image_Scale: 2 Haar_Scale: 2
00:47:11,0.05100894 Image_Scale: 3 Haar_Scale: 2
00:47:12,0.677696772 Image_Scale: 1 Haar_Scale: 2
00:47:12,0.14909275 Image_Scale: 2 Haar_Scale: 2
00:47:12,0.0513878500001 Image_Scale: 3 Haar_Scale: 2
00:47:13,0.598852412 Image_Scale: 1 Haar_Scale: 2
00:47:13,0.14553959 Image_Scale: 2 Haar_Scale: 2
00:47:13,0.0505760419999 Image_Scale: 3 Haar_Scale: 2
00:47:14,0.595496206 Image_Scale: 1 Haar_Scale: 2
00:47:14,0.145485603 Image_Scale: 2 Haar_Scale: 2
00:47:14,0.0515788050002 Image_Scale: 3 Haar_Scale: 2
00:47:15,0.590189461 Image_Scale: 1 Haar_Scale: 2
00:47:15,0.147972015 Image_Scale: 2 Haar_Scale: 2
00:47:15,0.104928192 Image_Scale: 3 Haar_Scale: 2
00:47:16,0.594184517 Image_Scale: 1 Haar_Scale: 2
00:47:16,0.157872674 Image_Scale: 2 Haar_Scale: 2
00:47:16,0.0500861579999 Image_Scale: 3 Haar_Scale: 2
00:47:17,0.592624885 Image_Scale: 1 Haar_Scale: 2
00:47:17,0.14536963 Image_Scale: 2 Haar_Scale: 2
00:47:17,0.05278352 Image_Scale: 3 Haar_Scale: 2
00:47:17,0.593579659 Image_Scale: 1 Haar_Scale: 2
00:47:18,0.14486175 Image_Scale: 2 Haar_Scale: 2
00:47:18,0.0524885900002 Image_Scale: 3 Haar_Scale: 2
00:47:18,0.5942555 Image_Scale: 1 Haar_Scale: 2
00:47:19,0.228380004 Image_Scale: 2 Haar_Scale: 2
00:47:19,0.0510759249999 Image_Scale: 3 Haar_Scale: 2
00:47:19,0.594110534 Image_Scale: 1 Haar_Scale: 2
00:47:19,0.145252658 Image_Scale: 2 Haar_Scale: 2
00:47:19,0.0500041770001 Image_Scale: 3 Haar_Scale: 2
00:47:20,0.686480695 Image_Scale: 1 Haar_Scale: 2
00:47:20,0.146189436 Image_Scale: 2 Haar_Scale: 2
00:47:20,0.0504160800001 Image_Scale: 3 Haar_Scale: 2
00:47:21,0.61163739 Image_Scale: 1 Haar_Scale: 2
00:47:21,0.144243896 Image_Scale: 2 Haar_Scale: 2
00:47:21,0.0510159380001 Image_Scale: 3 Haar_Scale: 2
00:47:22,0.676328095 Image_Scale: 1 Haar_Scale: 2
00:47:22,0.146543352 Image_Scale: 2 Haar_Scale: 2
00:47:22,0.0520456940001 Image_Scale: 3 Haar_Scale: 2
00:47:23,0.593284729 Image_Scale: 1 Haar_Scale: 2
00:47:23,0.142146392 Image_Scale: 2 Haar_Scale: 2
00:47:23,0.050357094 Image_Scale: 3 Haar_Scale: 2
00:47:24,0.589512621 Image_Scale: 1 Haar_Scale: 2
00:47:24,0.144847754 Image_Scale: 2 Haar_Scale: 2
00:47:24,0.048221599 Image_Scale: 3 Haar_Scale: 2
00:47:25,0.589680581 Image_Scale: 1 Haar_Scale: 2
00:47:25,0.145721547 Image_Scale: 2 Haar_Scale: 2
00:47:25,0.0584781739999 Image_Scale: 3 Haar_Scale: 2
00:47:26,0.620291344 Image_Scale: 1 Haar_Scale: 2
00:47:26,0.154595449 Image_Scale: 2 Haar_Scale: 2
00:47:26,0.0520207 Image_Scale: 3 Haar_Scale: 2
00:47:27,0.588876772 Image_Scale: 1 Haar_Scale: 2
00:47:27,0.143923972 Image_Scale: 2 Haar_Scale: 2
00:47:27,0.0520676899998 Image_Scale: 3 Haar_Scale: 2
00:47:27,0.592779848 Image_Scale: 1 Haar_Scale: 2
00:47:28,0.146877274 Image_Scale: 2 Haar_Scale: 2
00:47:28,0.0505000600001 Image_Scale: 3 Haar_Scale: 2
00:47:28,0.600296072 Image_Scale: 1 Haar_Scale: 2
00:47:28,0.146878273 Image_Scale: 2 Haar_Scale: 2
00:47:29,0.0502341229999 Image_Scale: 3 Haar_Scale: 2
00:47:29,0.593096773 Image_Scale: 1 Haar_Scale: 2
00:47:29,0.147076226 Image_Scale: 2 Haar_Scale: 2
00:47:29,0.050667021 Image_Scale: 3 Haar_Scale: 2
00:47:30,0.682633604 Image_Scale: 1 Haar_Scale: 2
00:47:30,0.144265891 Image_Scale: 2 Haar_Scale: 2
00:47:30,0.0504300759999 Image_Scale: 3 Haar_Scale: 2
00:47:31,0.61295108 Image_Scale: 1 Haar_Scale: 2
00:47:31,0.145016714 Image_Scale: 2 Haar_Scale: 2
00:47:31,0.0506740200001 Image_Scale: 3 Haar_Scale: 2
00:47:32,0.593169756 Image_Scale: 1 Haar_Scale: 2
00:47:32,0.146899269 Image_Scale: 2 Haar_Scale: 2
00:47:32,0.0509039639999 Image_Scale: 3 Haar_Scale: 2
00:47:33,0.594223507 Image_Scale: 1 Haar_Scale: 2
00:47:33,0.148244951 Image_Scale: 2 Haar_Scale: 2
00:47:33,0.0501981320001 Image_Scale: 3 Haar_Scale: 2
00:47:34,0.593120768 Image_Scale: 1 Haar_Scale: 2
00:47:34,0.145597576 Image_Scale: 2 Haar_Scale: 2
00:47:34,0.0504280779999 Image_Scale: 3 Haar_Scale: 2
00:47:34,0.596082067 Image_Scale: 1 Haar_Scale: 2
00:47:35,0.146537354 Image_Scale: 2 Haar_Scale: 2
00:47:35,0.0510439310001 Image_Scale: 3 Haar_Scale: 2
00:47:36,0.766473782 Image_Scale: 1 Haar_Scale: 2
00:47:36,0.147020239 Image_Scale: 2 Haar_Scale: 2
00:47:36,0.050367091 Image_Scale: 3 Haar_Scale: 2
00:47:36,0.626686832 Image_Scale: 1 Haar_Scale: 2
00:47:37,0.145010715 Image_Scale: 2 Haar_Scale: 2
00:47:37,0.0507500010001 Image_Scale: 3 Haar_Scale: 2
00:47:37,0.595660168 Image_Scale: 1 Haar_Scale: 2
00:47:37,0.142983194 Image_Scale: 2 Haar_Scale: 2
00:47:38,0.0505000599999 Image_Scale: 3 Haar_Scale: 2
00:47:38,0.599753199 Image_Scale: 1 Haar_Scale: 2
00:47:38,0.144920737 Image_Scale: 2 Haar_Scale: 2
00:47:38,0.050719008 Image_Scale: 3 Haar_Scale: 2
00:47:39,0.592334954 Image_Scale: 1 Haar_Scale: 2
00:47:39,0.147635094 Image_Scale: 2 Haar_Scale: 2
00:47:39,0.0504300770001 Image_Scale: 3 Haar_Scale: 2
00:47:40,0.630986815 Image_Scale: 1 Haar_Scale: 2
00:47:40,0.174869655 Image_Scale: 2 Haar_Scale: 2
00:47:40,0.0512018940001 Image_Scale: 3 Haar_Scale: 2
00:47:41,0.596054074 Image_Scale: 1 Haar_Scale: 2
00:47:41,0.146095458 Image_Scale: 2 Haar_Scale: 2
00:47:41,0.0509879440001 Image_Scale: 3 Haar_Scale: 2
00:47:42,0.596046076 Image_Scale: 1 Haar_Scale: 2
00:47:42,0.148276943 Image_Scale: 2 Haar_Scale: 2
00:47:42,0.0503520960001 Image_Scale: 3 Haar_Scale: 2
00:47:43,0.584957698 Image_Scale: 1 Haar_Scale: 2
00:47:43,0.144825759 Image_Scale: 2 Haar_Scale: 2
00:47:43,0.0503560939999 Image_Scale: 3 Haar_Scale: 2
00:47:44,0.592681872 Image_Scale: 1 Haar_Scale: 2
00:47:44,0.140697734 Image_Scale: 2 Haar_Scale: 2
00:47:44,0.0495902750001 Image_Scale: 3 Haar_Scale: 2
00:47:44,0.599919161 Image_Scale: 1 Haar_Scale: 2
00:47:45,0.146926262 Image_Scale: 2 Haar_Scale: 2
00:47:45,0.0511798999999 Image_Scale: 3 Haar_Scale: 2
00:47:45,0.682530628 Image_Scale: 1 Haar_Scale: 2
00:47:46,0.144559822 Image_Scale: 2 Haar_Scale: 2
00:47:46,0.0522396489998 Image_Scale: 3 Haar_Scale: 2
00:47:46,0.607177444 Image_Scale: 1 Haar_Scale: 2
00:47:46,0.142588288 Image_Scale: 2 Haar_Scale: 2
00:47:46,0.050541051 Image_Scale: 3 Haar_Scale: 2
00:47:47,0.602241611 Image_Scale: 1 Haar_Scale: 2
00:47:47,0.146375392 Image_Scale: 2 Haar_Scale: 2
00:47:47,0.051308869 Image_Scale: 3 Haar_Scale: 2
00:47:48,0.59586012 Image_Scale: 1 Haar_Scale: 2
00:47:48,0.149120743 Image_Scale: 2 Haar_Scale: 2
00:47:48,0.0501201500001 Image_Scale: 3 Haar_Scale: 2
00:47:49,0.591162231 Image_Scale: 1 Haar_Scale: 2
00:47:49,0.14773807 Image_Scale: 2 Haar_Scale: 2
00:47:49,0.050541051 Image_Scale: 3 Haar_Scale: 2
00:47:50,0.592654878 Image_Scale: 1 Haar_Scale: 2
00:47:50,0.145120689 Image_Scale: 2 Haar_Scale: 2
00:47:50,0.112019515 Image_Scale: 3 Haar_Scale: 2
00:47:51,0.590634356 Image_Scale: 1 Haar_Scale: 2
00:47:51,0.155242296 Image_Scale: 2 Haar_Scale: 2
00:47:51,0.0525325789999 Image_Scale: 3 Haar_Scale: 2
00:47:52,0.59239294 Image_Scale: 1 Haar_Scale: 2
00:47:52,0.14283523 Image_Scale: 2 Haar_Scale: 2
00:47:52,0.0513838510001 Image_Scale: 3 Haar_Scale: 2
00:47:52,0.594742384 Image_Scale: 1 Haar_Scale: 2
00:47:53,0.145449611 Image_Scale: 2 Haar_Scale: 2
00:47:53,0.0522856380001 Image_Scale: 3 Haar_Scale: 2
00:47:53,0.595682162 Image_Scale: 1 Haar_Scale: 2
